PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_SUBSECTION;REQUIREMENTS_ATTRIBUTES_SUBGROUP;REQUIREMENTS_ATTRIBUTES_SERVICE;REQUIREMENTS_ATTRIBUTES_TYPE;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME;REQUIREMENTS_ATTRIBUTES_COMMENT
azure;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing. This framework maps HIPAA requirements to Microsoft Azure security best practices.;8eef52e8-b918-4aec-8a36-fb2218e65f77;global;2026-04-28 11:13:20.020918;164_308_a_3_ii_b;Implement procedures to determine that the access of a workforce member to electronic protected health information is appropriate.;164.308 Administrative Safeguards;;;entra;;PASS;Role assignment afa07eb0-4d74-4932-8b01-8baa6088f109 in subscription Azure for Students does not grant User Access Administrator role.;/subscriptions/8eef52e8-b918-4aec-8a36-fb2218e65f77/providers/Microsoft.Authorization/roleAssignments/afa07eb0-4d74-4932-8b01-8baa6088f109;iam_role_user_access_admin_restricted;False;afa07eb0-4d74-4932-8b01-8baa6088f109;HIPAA;HIPAA compliance framework for Azure;
azure;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing. This framework maps HIPAA requirements to Microsoft Azure security best practices.;8eef52e8-b918-4aec-8a36-fb2218e65f77;global;2026-04-28 11:13:20.020918;164_308_a_4_i;Implement policies and procedures for authorizing access to electronic protected health information that are consistent with the applicable requirements of subpart E of this part.;164.308 Administrative Safeguards;;;azure;;PASS;Role assignment afa07eb0-4d74-4932-8b01-8baa6088f109 in subscription Azure for Students does not grant User Access Administrator role.;/subscriptions/8eef52e8-b918-4aec-8a36-fb2218e65f77/providers/Microsoft.Authorization/roleAssignments/afa07eb0-4d74-4932-8b01-8baa6088f109;iam_role_user_access_admin_restricted;False;afa07eb0-4d74-4932-8b01-8baa6088f109;HIPAA;HIPAA compliance framework for Azure;
azure;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing. This framework maps HIPAA requirements to Microsoft Azure security best practices.;8eef52e8-b918-4aec-8a36-fb2218e65f77;global;2026-04-28 11:13:20.020918;164_308_a_4_ii_b;Implement policies and procedures for granting access to electronic protected health information, as one illustrative example, through access to a workstation, transaction, program, process, or other mechanism.;164.308 Administrative Safeguards;;;azure;;PASS;Role assignment afa07eb0-4d74-4932-8b01-8baa6088f109 in subscription Azure for Students does not grant User Access Administrator role.;/subscriptions/8eef52e8-b918-4aec-8a36-fb2218e65f77/providers/Microsoft.Authorization/roleAssignments/afa07eb0-4d74-4932-8b01-8baa6088f109;iam_role_user_access_admin_restricted;False;afa07eb0-4d74-4932-8b01-8baa6088f109;HIPAA;HIPAA compliance framework for Azure;
azure;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing. This framework maps HIPAA requirements to Microsoft Azure security best practices.;8eef52e8-b918-4aec-8a36-fb2218e65f77;global;2026-04-28 11:13:20.020918;164_308_a_4_ii_c;Implement policies and procedures that, based upon the covered entity's or the business associate's access authorization policies, establish, document, review, and modify a user's right of access to a workstation, transaction, program, or process.;164.308 Administrative Safeguards;;;azure;;PASS;Role assignment afa07eb0-4d74-4932-8b01-8baa6088f109 in subscription Azure for Students does not grant User Access Administrator role.;/subscriptions/8eef52e8-b918-4aec-8a36-fb2218e65f77/providers/Microsoft.Authorization/roleAssignments/afa07eb0-4d74-4932-8b01-8baa6088f109;iam_role_user_access_admin_restricted;False;afa07eb0-4d74-4932-8b01-8baa6088f109;HIPAA;HIPAA compliance framework for Azure;
azure;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing. This framework maps HIPAA requirements to Microsoft Azure security best practices.;8eef52e8-b918-4aec-8a36-fb2218e65f77;global;2026-04-28 11:13:20.020918;164_312_a_1;Implement technical policies and procedures for electronic information systems that maintain electronic protected health information to allow access only to those persons or software programs that have been granted access rights as specified in 164.308(a)(4).;164.312 Technical Safeguards;;;azure;;PASS;Role assignment afa07eb0-4d74-4932-8b01-8baa6088f109 in subscription Azure for Students does not grant User Access Administrator role.;/subscriptions/8eef52e8-b918-4aec-8a36-fb2218e65f77/providers/Microsoft.Authorization/roleAssignments/afa07eb0-4d74-4932-8b01-8baa6088f109;iam_role_user_access_admin_restricted;False;afa07eb0-4d74-4932-8b01-8baa6088f109;HIPAA;HIPAA compliance framework for Azure;
azure;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing. This framework maps HIPAA requirements to Microsoft Azure security best practices.;8eef52e8-b918-4aec-8a36-fb2218e65f77;global;2026-04-28 11:13:20.020918;164_308_a_3_i;Implement policies and procedures to ensure that all members of its workforce have appropriate access to electronic protected health information, as provided under paragraph (a)(4) of this section, and to prevent those workforce members who do not have access under paragraph (a)(4) of this section from obtaining access to electronic protected health information.;164.308 Administrative Safeguards;;;azure;;PASS;Role assignment 164d1e56-c735-48f6-9c81-20a6a75c96ae in subscription Azure for Students does not grant User Access Administrator role.;/subscriptions/8eef52e8-b918-4aec-8a36-fb2218e65f77/providers/Microsoft.Authorization/roleAssignments/164d1e56-c735-48f6-9c81-20a6a75c96ae;iam_role_user_access_admin_restricted;False;164d1e56-c735-48f6-9c81-20a6a75c96ae;HIPAA;HIPAA compliance framework for Azure;
azure;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing. This framework maps HIPAA requirements to Microsoft Azure security best practices.;8eef52e8-b918-4aec-8a36-fb2218e65f77;global;2026-04-28 11:13:20.020918;164_308_a_3_ii_b;Implement procedures to determine that the access of a workforce member to electronic protected health information is appropriate.;164.308 Administrative Safeguards;;;entra;;PASS;Role assignment 164d1e56-c735-48f6-9c81-20a6a75c96ae in subscription Azure for Students does not grant User Access Administrator role.;/subscriptions/8eef52e8-b918-4aec-8a36-fb2218e65f77/providers/Microsoft.Authorization/roleAssignments/164d1e56-c735-48f6-9c81-20a6a75c96ae;iam_role_user_access_admin_restricted;False;164d1e56-c735-48f6-9c81-20a6a75c96ae;HIPAA;HIPAA compliance framework for Azure;
azure;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing. This framework maps HIPAA requirements to Microsoft Azure security best practices.;8eef52e8-b918-4aec-8a36-fb2218e65f77;global;2026-04-28 11:13:20.020918;164_308_a_4_i;Implement policies and procedures for authorizing access to electronic protected health information that are consistent with the applicable requirements of subpart E of this part.;164.308 Administrative Safeguards;;;azure;;PASS;Role assignment 164d1e56-c735-48f6-9c81-20a6a75c96ae in subscription Azure for Students does not grant User Access Administrator role.;/subscriptions/8eef52e8-b918-4aec-8a36-fb2218e65f77/providers/Microsoft.Authorization/roleAssignments/164d1e56-c735-48f6-9c81-20a6a75c96ae;iam_role_user_access_admin_restricted;False;164d1e56-c735-48f6-9c81-20a6a75c96ae;HIPAA;HIPAA compliance framework for Azure;
azure;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing. This framework maps HIPAA requirements to Microsoft Azure security best practices.;8eef52e8-b918-4aec-8a36-fb2218e65f77;global;2026-04-28 11:13:20.020918;164_308_a_4_ii_b;Implement policies and procedures for granting access to electronic protected health information, as one illustrative example, through access to a workstation, transaction, program, process, or other mechanism.;164.308 Administrative Safeguards;;;azure;;PASS;Role assignment 164d1e56-c735-48f6-9c81-20a6a75c96ae in subscription Azure for Students does not grant User Access Administrator role.;/subscriptions/8eef52e8-b918-4aec-8a36-fb2218e65f77/providers/Microsoft.Authorization/roleAssignments/164d1e56-c735-48f6-9c81-20a6a75c96ae;iam_role_user_access_admin_restricted;False;164d1e56-c735-48f6-9c81-20a6a75c96ae;HIPAA;HIPAA compliance framework for Azure;
azure;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing. This framework maps HIPAA requirements to Microsoft Azure security best practices.;8eef52e8-b918-4aec-8a36-fb2218e65f77;global;2026-04-28 11:13:20.020918;164_308_a_4_ii_c;Implement policies and procedures that, based upon the covered entity's or the business associate's access authorization policies, establish, document, review, and modify a user's right of access to a workstation, transaction, program, or process.;164.308 Administrative Safeguards;;;azure;;PASS;Role assignment 164d1e56-c735-48f6-9c81-20a6a75c96ae in subscription Azure for Students does not grant User Access Administrator role.;/subscriptions/8eef52e8-b918-4aec-8a36-fb2218e65f77/providers/Microsoft.Authorization/roleAssignments/164d1e56-c735-48f6-9c81-20a6a75c96ae;iam_role_user_access_admin_restricted;False;164d1e56-c735-48f6-9c81-20a6a75c96ae;HIPAA;HIPAA compliance framework for Azure;
azure;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing. This framework maps HIPAA requirements to Microsoft Azure security best practices.;8eef52e8-b918-4aec-8a36-fb2218e65f77;global;2026-04-28 11:13:20.020918;164_312_a_1;Implement technical policies and procedures for electronic information systems that maintain electronic protected health information to allow access only to those persons or software programs that have been granted access rights as specified in 164.308(a)(4).;164.312 Technical Safeguards;;;azure;;PASS;Role assignment 164d1e56-c735-48f6-9c81-20a6a75c96ae in subscription Azure for Students does not grant User Access Administrator role.;/subscriptions/8eef52e8-b918-4aec-8a36-fb2218e65f77/providers/Microsoft.Authorization/roleAssignments/164d1e56-c735-48f6-9c81-20a6a75c96ae;iam_role_user_access_admin_restricted;False;164d1e56-c735-48f6-9c81-20a6a75c96ae;HIPAA;HIPAA compliance framework for Azure;
azure;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing. This framework maps HIPAA requirements to Microsoft Azure security best practices.;8eef52e8-b918-4aec-8a36-fb2218e65f77;global;2026-04-28 11:13:20.020918;164_308_a_3_i;Implement policies and procedures to ensure that all members of its workforce have appropriate access to electronic protected health information, as provided under paragraph (a)(4) of this section, and to prevent those workforce members who do not have access under paragraph (a)(4) of this section from obtaining access to electronic protected health information.;164.308 Administrative Safeguards;;;azure;;PASS;Role assignment ad2213eb-9367-4c92-760d-fce6bc5c8dd8 in subscription Azure for Students does not grant User Access Administrator role.;/providers/Microsoft.Management/managementGroups/dbd6664d-4eb9-46eb-99d8-5c43ba153c61/providers/Microsoft.Authorization/roleAssignments/ad2213eb-9367-4c92-760d-fce6bc5c8dd8;iam_role_user_access_admin_restricted;False;ad2213eb-9367-4c92-760d-fce6bc5c8dd8;HIPAA;HIPAA compliance framework for Azure;
azure;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing. This framework maps HIPAA requirements to Microsoft Azure security best practices.;8eef52e8-b918-4aec-8a36-fb2218e65f77;global;2026-04-28 11:13:20.020918;164_308_a_3_ii_b;Implement procedures to determine that the access of a workforce member to electronic protected health information is appropriate.;164.308 Administrative Safeguards;;;entra;;PASS;Role assignment ad2213eb-9367-4c92-760d-fce6bc5c8dd8 in subscription Azure for Students does not grant User Access Administrator role.;/providers/Microsoft.Management/managementGroups/dbd6664d-4eb9-46eb-99d8-5c43ba153c61/providers/Microsoft.Authorization/roleAssignments/ad2213eb-9367-4c92-760d-fce6bc5c8dd8;iam_role_user_access_admin_restricted;False;ad2213eb-9367-4c92-760d-fce6bc5c8dd8;HIPAA;HIPAA compliance framework for Azure;
azure;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing. This framework maps HIPAA requirements to Microsoft Azure security best practices.;8eef52e8-b918-4aec-8a36-fb2218e65f77;global;2026-04-28 11:13:20.020918;164_308_a_4_i;Implement policies and procedures for authorizing access to electronic protected health information that are consistent with the applicable requirements of subpart E of this part.;164.308 Administrative Safeguards;;;azure;;PASS;Role assignment ad2213eb-9367-4c92-760d-fce6bc5c8dd8 in subscription Azure for Students does not grant User Access Administrator role.;/providers/Microsoft.Management/managementGroups/dbd6664d-4eb9-46eb-99d8-5c43ba153c61/providers/Microsoft.Authorization/roleAssignments/ad2213eb-9367-4c92-760d-fce6bc5c8dd8;iam_role_user_access_admin_restricted;False;ad2213eb-9367-4c92-760d-fce6bc5c8dd8;HIPAA;HIPAA compliance framework for Azure;
azure;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing. This framework maps HIPAA requirements to Microsoft Azure security best practices.;8eef52e8-b918-4aec-8a36-fb2218e65f77;global;2026-04-28 11:13:20.020918;164_308_a_4_ii_b;Implement policies and procedures for granting access to electronic protected health information, as one illustrative example, through access to a workstation, transaction, program, process, or other mechanism.;164.308 Administrative Safeguards;;;azure;;PASS;Role assignment ad2213eb-9367-4c92-760d-fce6bc5c8dd8 in subscription Azure for Students does not grant User Access Administrator role.;/providers/Microsoft.Management/managementGroups/dbd6664d-4eb9-46eb-99d8-5c43ba153c61/providers/Microsoft.Authorization/roleAssignments/ad2213eb-9367-4c92-760d-fce6bc5c8dd8;iam_role_user_access_admin_restricted;False;ad2213eb-9367-4c92-760d-fce6bc5c8dd8;HIPAA;HIPAA compliance framework for Azure;
azure;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing. This framework maps HIPAA requirements to Microsoft Azure security best practices.;8eef52e8-b918-4aec-8a36-fb2218e65f77;global;2026-04-28 11:13:20.020918;164_308_a_4_ii_c;Implement policies and procedures that, based upon the covered entity's or the business associate's access authorization policies, establish, document, review, and modify a user's right of access to a workstation, transaction, program, or process.;164.308 Administrative Safeguards;;;azure;;PASS;Role assignment ad2213eb-9367-4c92-760d-fce6bc5c8dd8 in subscription Azure for Students does not grant User Access Administrator role.;/providers/Microsoft.Management/managementGroups/dbd6664d-4eb9-46eb-99d8-5c43ba153c61/providers/Microsoft.Authorization/roleAssignments/ad2213eb-9367-4c92-760d-fce6bc5c8dd8;iam_role_user_access_admin_restricted;False;ad2213eb-9367-4c92-760d-fce6bc5c8dd8;HIPAA;HIPAA compliance framework for Azure;
azure;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing. This framework maps HIPAA requirements to Microsoft Azure security best practices.;8eef52e8-b918-4aec-8a36-fb2218e65f77;global;2026-04-28 11:13:20.020918;164_312_a_1;Implement technical policies and procedures for electronic information systems that maintain electronic protected health information to allow access only to those persons or software programs that have been granted access rights as specified in 164.308(a)(4).;164.312 Technical Safeguards;;;azure;;PASS;Role assignment ad2213eb-9367-4c92-760d-fce6bc5c8dd8 in subscription Azure for Students does not grant User Access Administrator role.;/providers/Microsoft.Management/managementGroups/dbd6664d-4eb9-46eb-99d8-5c43ba153c61/providers/Microsoft.Authorization/roleAssignments/ad2213eb-9367-4c92-760d-fce6bc5c8dd8;iam_role_user_access_admin_restricted;False;ad2213eb-9367-4c92-760d-fce6bc5c8dd8;HIPAA;HIPAA compliance framework for Azure;
azure;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing. This framework maps HIPAA requirements to Microsoft Azure security best practices.;8eef52e8-b918-4aec-8a36-fb2218e65f77;global;2026-04-28 11:13:20.020918;164_308_a_3_i;Implement policies and procedures to ensure that all members of its workforce have appropriate access to electronic protected health information, as provided under paragraph (a)(4) of this section, and to prevent those workforce members who do not have access under paragraph (a)(4) of this section from obtaining access to electronic protected health information.;164.308 Administrative Safeguards;;;azure;;PASS;Role assignment abbad544-0e37-4453-b44b-87cdbbbf3bef in subscription Azure for Students does not grant User Access Administrator role.;/providers/Microsoft.Management/managementGroups/dbd6664d-4eb9-46eb-99d8-5c43ba153c61/providers/Microsoft.Authorization/roleAssignments/abbad544-0e37-4453-b44b-87cdbbbf3bef;iam_role_user_access_admin_restricted;False;abbad544-0e37-4453-b44b-87cdbbbf3bef;HIPAA;HIPAA compliance framework for Azure;
azure;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing. This framework maps HIPAA requirements to Microsoft Azure security best practices.;8eef52e8-b918-4aec-8a36-fb2218e65f77;global;2026-04-28 11:13:20.020918;164_308_a_3_ii_b;Implement procedures to determine that the access of a workforce member to electronic protected health information is appropriate.;164.308 Administrative Safeguards;;;entra;;PASS;Role assignment abbad544-0e37-4453-b44b-87cdbbbf3bef in subscription Azure for Students does not grant User Access Administrator role.;/providers/Microsoft.Management/managementGroups/dbd6664d-4eb9-46eb-99d8-5c43ba153c61/providers/Microsoft.Authorization/roleAssignments/abbad544-0e37-4453-b44b-87cdbbbf3bef;iam_role_user_access_admin_restricted;False;abbad544-0e37-4453-b44b-87cdbbbf3bef;HIPAA;HIPAA compliance framework for Azure;
azure;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing. This framework maps HIPAA requirements to Microsoft Azure security best practices.;8eef52e8-b918-4aec-8a36-fb2218e65f77;global;2026-04-28 11:13:20.020918;164_308_a_4_i;Implement policies and procedures for authorizing access to electronic protected health information that are consistent with the applicable requirements of subpart E of this part.;164.308 Administrative Safeguards;;;azure;;PASS;Role assignment abbad544-0e37-4453-b44b-87cdbbbf3bef in subscription Azure for Students does not grant User Access Administrator role.;/providers/Microsoft.Management/managementGroups/dbd6664d-4eb9-46eb-99d8-5c43ba153c61/providers/Microsoft.Authorization/roleAssignments/abbad544-0e37-4453-b44b-87cdbbbf3bef;iam_role_user_access_admin_restricted;False;abbad544-0e37-4453-b44b-87cdbbbf3bef;HIPAA;HIPAA compliance framework for Azure;
azure;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing. This framework maps HIPAA requirements to Microsoft Azure security best practices.;8eef52e8-b918-4aec-8a36-fb2218e65f77;global;2026-04-28 11:13:20.020918;164_308_a_4_ii_b;Implement policies and procedures for granting access to electronic protected health information, as one illustrative example, through access to a workstation, transaction, program, process, or other mechanism.;164.308 Administrative Safeguards;;;azure;;PASS;Role assignment abbad544-0e37-4453-b44b-87cdbbbf3bef in subscription Azure for Students does not grant User Access Administrator role.;/providers/Microsoft.Management/managementGroups/dbd6664d-4eb9-46eb-99d8-5c43ba153c61/providers/Microsoft.Authorization/roleAssignments/abbad544-0e37-4453-b44b-87cdbbbf3bef;iam_role_user_access_admin_restricted;False;abbad544-0e37-4453-b44b-87cdbbbf3bef;HIPAA;HIPAA compliance framework for Azure;
azure;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing. This framework maps HIPAA requirements to Microsoft Azure security best practices.;8eef52e8-b918-4aec-8a36-fb2218e65f77;global;2026-04-28 11:13:20.020918;164_308_a_4_ii_c;Implement policies and procedures that, based upon the covered entity's or the business associate's access authorization policies, establish, document, review, and modify a user's right of access to a workstation, transaction, program, or process.;164.308 Administrative Safeguards;;;azure;;PASS;Role assignment abbad544-0e37-4453-b44b-87cdbbbf3bef in subscription Azure for Students does not grant User Access Administrator role.;/providers/Microsoft.Management/managementGroups/dbd6664d-4eb9-46eb-99d8-5c43ba153c61/providers/Microsoft.Authorization/roleAssignments/abbad544-0e37-4453-b44b-87cdbbbf3bef;iam_role_user_access_admin_restricted;False;abbad544-0e37-4453-b44b-87cdbbbf3bef;HIPAA;HIPAA compliance framework for Azure;
azure;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing. This framework maps HIPAA requirements to Microsoft Azure security best practices.;8eef52e8-b918-4aec-8a36-fb2218e65f77;global;2026-04-28 11:13:20.020918;164_312_a_1;Implement technical policies and procedures for electronic information systems that maintain electronic protected health information to allow access only to those persons or software programs that have been granted access rights as specified in 164.308(a)(4).;164.312 Technical Safeguards;;;azure;;PASS;Role assignment abbad544-0e37-4453-b44b-87cdbbbf3bef in subscription Azure for Students does not grant User Access Administrator role.;/providers/Microsoft.Management/managementGroups/dbd6664d-4eb9-46eb-99d8-5c43ba153c61/providers/Microsoft.Authorization/roleAssignments/abbad544-0e37-4453-b44b-87cdbbbf3bef;iam_role_user_access_admin_restricted;False;abbad544-0e37-4453-b44b-87cdbbbf3bef;HIPAA;HIPAA compliance framework for Azure;
azure;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing. This framework maps HIPAA requirements to Microsoft Azure security best practices.;8eef52e8-b918-4aec-8a36-fb2218e65f77;global;2026-04-28 11:13:20.020918;164_308_a_3_i;Implement policies and procedures to ensure that all members of its workforce have appropriate access to electronic protected health information, as provided under paragraph (a)(4) of this section, and to prevent those workforce members who do not have access under paragraph (a)(4) of this section from obtaining access to electronic protected health information.;164.308 Administrative Safeguards;;;azure;;PASS;Role assignment bdc892dc-1b3a-4efa-abfb-76e6b2b4a03d in subscription Azure for Students does not grant User Access Administrator role.;/providers/Microsoft.Management/managementGroups/dbd6664d-4eb9-46eb-99d8-5c43ba153c61/providers/Microsoft.Authorization/roleAssignments/bdc892dc-1b3a-4efa-abfb-76e6b2b4a03d;iam_role_user_access_admin_restricted;False;bdc892dc-1b3a-4efa-abfb-76e6b2b4a03d;HIPAA;HIPAA compliance framework for Azure;
azure;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing. This framework maps HIPAA requirements to Microsoft Azure security best practices.;8eef52e8-b918-4aec-8a36-fb2218e65f77;global;2026-04-28 11:13:20.020918;164_308_a_3_ii_b;Implement procedures to determine that the access of a workforce member to electronic protected health information is appropriate.;164.308 Administrative Safeguards;;;entra;;PASS;Role assignment bdc892dc-1b3a-4efa-abfb-76e6b2b4a03d in subscription Azure for Students does not grant User Access Administrator role.;/providers/Microsoft.Management/managementGroups/dbd6664d-4eb9-46eb-99d8-5c43ba153c61/providers/Microsoft.Authorization/roleAssignments/bdc892dc-1b3a-4efa-abfb-76e6b2b4a03d;iam_role_user_access_admin_restricted;False;bdc892dc-1b3a-4efa-abfb-76e6b2b4a03d;HIPAA;HIPAA compliance framework for Azure;
azure;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing. This framework maps HIPAA requirements to Microsoft Azure security best practices.;8eef52e8-b918-4aec-8a36-fb2218e65f77;global;2026-04-28 11:13:20.020918;164_308_a_4_i;Implement policies and procedures for authorizing access to electronic protected health information that are consistent with the applicable requirements of subpart E of this part.;164.308 Administrative Safeguards;;;azure;;PASS;Role assignment bdc892dc-1b3a-4efa-abfb-76e6b2b4a03d in subscription Azure for Students does not grant User Access Administrator role.;/providers/Microsoft.Management/managementGroups/dbd6664d-4eb9-46eb-99d8-5c43ba153c61/providers/Microsoft.Authorization/roleAssignments/bdc892dc-1b3a-4efa-abfb-76e6b2b4a03d;iam_role_user_access_admin_restricted;False;bdc892dc-1b3a-4efa-abfb-76e6b2b4a03d;HIPAA;HIPAA compliance framework for Azure;
azure;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing. This framework maps HIPAA requirements to Microsoft Azure security best practices.;8eef52e8-b918-4aec-8a36-fb2218e65f77;global;2026-04-28 11:13:20.020918;164_308_a_4_ii_b;Implement policies and procedures for granting access to electronic protected health information, as one illustrative example, through access to a workstation, transaction, program, process, or other mechanism.;164.308 Administrative Safeguards;;;azure;;PASS;Role assignment bdc892dc-1b3a-4efa-abfb-76e6b2b4a03d in subscription Azure for Students does not grant User Access Administrator role.;/providers/Microsoft.Management/managementGroups/dbd6664d-4eb9-46eb-99d8-5c43ba153c61/providers/Microsoft.Authorization/roleAssignments/bdc892dc-1b3a-4efa-abfb-76e6b2b4a03d;iam_role_user_access_admin_restricted;False;bdc892dc-1b3a-4efa-abfb-76e6b2b4a03d;HIPAA;HIPAA compliance framework for Azure;
azure;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing. This framework maps HIPAA requirements to Microsoft Azure security best practices.;8eef52e8-b918-4aec-8a36-fb2218e65f77;global;2026-04-28 11:13:20.020918;164_308_a_4_ii_c;Implement policies and procedures that, based upon the covered entity's or the business associate's access authorization policies, establish, document, review, and modify a user's right of access to a workstation, transaction, program, or process.;164.308 Administrative Safeguards;;;azure;;PASS;Role assignment bdc892dc-1b3a-4efa-abfb-76e6b2b4a03d in subscription Azure for Students does not grant User Access Administrator role.;/providers/Microsoft.Management/managementGroups/dbd6664d-4eb9-46eb-99d8-5c43ba153c61/providers/Microsoft.Authorization/roleAssignments/bdc892dc-1b3a-4efa-abfb-76e6b2b4a03d;iam_role_user_access_admin_restricted;False;bdc892dc-1b3a-4efa-abfb-76e6b2b4a03d;HIPAA;HIPAA compliance framework for Azure;
